Annotation Cluster 1	Enrichment Score: 11.325399168843065
UP_KEYWORDS	Signal	222	21.36669874879692	3.1172712089319596E-8	338, 941, 942, 3083, 54106, 23516, 6347, 336, 8128, 335, 4519, 6490, 6351, 388533, 2207, 7066, 389118, 64881, 6781, 133396, 5746, 8875, 146547, 5743, 344, 4885, 56920, 4509, 59350, 3491, 2215, 2022, 2212, 4224, 441509, 12, 6374, 388419, 1440, 11341, 100861519, 8858, 65078, 23627, 10882, 221188, 64499, 55879, 3938, 10071, 22915, 712, 1056, 83729, 1839, 79630, 7057, 4148, 3112, 4854, 164284, 4353, 79748, 845, 3383, 3624, 2897, 259307, 434, 91181, 6398, 5329, 5328, 29940, 124857, 2570, 9308, 2264, 63036, 257062, 10437, 7980, 51129, 55908, 10268, 100532736, 133, 968, 60495, 5104, 5008, 4540, 3601, 8614, 80328, 4538, 4539, 10630, 7276, 259236, 4327, 440348, 340205, 4057, 130, 4324, 93650, 2348, 728888, 124599, 55243, 4486, 10551, 51148, 4060, 1201, 2350, 9332, 563, 4069, 2147, 8530, 685, 283652, 25960, 283, 5542, 3678, 414062, 255631, 54210, 4922, 339168, 1280, 285242, 9547, 9350, 5033, 1514, 5552, 1908, 136288, 9152, 6696, 246777, 2660, 221223, 871, 222487, 116159, 54538, 133584, 132884, 145226, 2765, 256710, 8646, 43847, 4585, 7422, 80169, 283971, 5806, 387914, 646960, 1262, 148113, 84519, 9560, 84624, 83888, 653509, 1116, 5054, 9173, 2812, 2919, 3440, 7123, 245911, 1667, 249, 3576, 5794, 338645, 7130, 56955, 7038, 22943, 3309, 51330, 57124, 7305, 25878, 3447, 3040, 29881, 54437, 352999, 1950, 3909, 497190, 8797, 8793, 169044, 149685, 3557, 250, 344901, 401027, 652, 2921, 650, 55576, 355, 85480, 102723996, 5858, 120425, 1358, 3569, 1359	785	4160	20581	1.399124816266536	1.3747071748948514E-5	2.291191748660104E-6	4.4096948825789184E-5
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	220	21.174205967276226	5.327502032197288E-8	338, 160365, 941, 942, 3083, 390442, 54106, 23516, 6347, 8128, 948, 6490, 2012, 7066, 389118, 64881, 6781, 133396, 134391, 5746, 8875, 146547, 5743, 4885, 391192, 4887, 391190, 56920, 59350, 5651, 2215, 203328, 1815, 2022, 2212, 138255, 4224, 441509, 23630, 12, 728, 623, 388419, 624, 11341, 8858, 65078, 2833, 23627, 221188, 5244, 10886, 64499, 55879, 2827, 144195, 10071, 22915, 712, 7225, 26716, 83729, 64699, 7057, 3112, 4854, 164284, 4353, 3822, 79748, 845, 3383, 3624, 2897, 4071, 259307, 433, 434, 91181, 7852, 6398, 5329, 5328, 29940, 124857, 2570, 9308, 2264, 257062, 4973, 10437, 7980, 51129, 10268, 968, 2357, 5104, 963, 5008, 3601, 8614, 80328, 7276, 4327, 92745, 4057, 4324, 93650, 2348, 4481, 55243, 4486, 51148, 1201, 2350, 9332, 563, 2147, 64805, 8530, 6559, 685, 684, 25960, 54714, 5542, 83483, 3678, 126969, 680, 6563, 255631, 116337, 54210, 1280, 346517, 285242, 9350, 5033, 3552, 8685, 1514, 5029, 9152, 6696, 246777, 2660, 221223, 871, 222487, 6010, 286133, 6578, 54538, 133584, 132884, 8646, 4585, 7422, 9023, 283971, 5806, 9429, 148113, 84624, 1116, 653509, 5054, 9173, 727832, 2812, 343450, 55089, 56670, 127707, 135924, 3579, 249, 3577, 2191, 56475, 5794, 338645, 7130, 56955, 7038, 22943, 10103, 25878, 10100, 29881, 80131, 26245, 54437, 352999, 390261, 1230, 1950, 3909, 497190, 8797, 8793, 169044, 6542, 135948, 26246, 3557, 493913, 250, 200010, 652, 650, 6331, 55576, 3161, 355, 85480, 5858, 120425, 3569	750	4234	20063	1.3899732325618013	1.0249588869459814E-4	2.0500018223179595E-5	9.118243563532857E-5

Annotation Cluster 3	Enrichment Score: 6.73780257131826
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR018064:Metallothionein, vertebrate, metal binding site	9	0.8662175168431183	6.725316110724865E-10	4495, 4496, 4493, 4494, 4500, 4502, 4501, 4504, 4489	713	11	18559	21.296825194440903	7.397844712375701E-7	7.397844712375701E-7	1.0754851453853576E-6
UP_SEQ_FEATURE	region of interest:Alpha	9	0.8662175168431183	3.963909537712603E-9	4495, 4496, 4493, 4494, 4500, 4502, 4501, 4504, 4489	750	13	20063	18.51969230769231	7.626532876225944E-6	2.5421840881278968E-6	6.784400408132996E-6
UP_SEQ_FEATURE	region of interest:Beta	9	0.8662175168431183	3.963909537712603E-9	4495, 4496, 4493, 4494, 4500, 4502, 4501, 4504, 4489	750	13	20063	18.51969230769231	7.626532876225944E-6	2.5421840881278968E-6	6.784400408132996E-6
UP_SEQ_FEATURE	metal ion-binding site:Divalent metal cation; cluster B	9	0.8662175168431183	8.94593736034696E-9	4495, 4496, 4493, 4494, 4500, 4502, 4501, 4504, 4489	750	14	20063	17.196857142857144	1.7211835363517558E-5	4.302986614357351E-6	1.5311353074309864E-5
UP_SEQ_FEATURE	metal ion-binding site:Divalent metal cation; cluster A	9	0.8662175168431183	8.94593736034696E-9	4495, 4496, 4493, 4494, 4500, 4502, 4501, 4504, 4489	750	14	20063	17.196857142857144	1.7211835363517558E-5	4.302986614357351E-6	1.5311353074309864E-5
UP_KEYWORDS	Metal-thiolate cluster	9	0.8662175168431183	1.0485919206886442E-8	4495, 4496, 4493, 4494, 4500, 4502, 4501, 4504, 4489	785	14	20581	16.85432211101001	4.624279718812296E-6	1.1560719345160564E-6	1.4833393580104826E-5
INTERPRO	IPR003019:Metallothionein superfamily, eukaryotic	9	0.8662175168431183	1.1044526308297403E-8	4495, 4496, 4493, 4494, 4500, 4502, 4501, 4504, 4489	713	14	18559	16.733219795632138	1.214890519141143E-5	6.074471045280916E-6	1.7661955586945055E-5
INTERPRO	IPR000006:Metallothionein, vertebrate	9	0.8662175168431183	1.1044526308297403E-8	4495, 4496, 4493, 4494, 4500, 4502, 4501, 4504, 4489	713	14	18559	16.733219795632138	1.214890519141143E-5	6.074471045280916E-6	1.7661955586945055E-5
INTERPRO	IPR017854:Metallothionein domain	9	0.8662175168431183	1.1044526308297403E-8	4495, 4496, 4493, 4494, 4500, 4502, 4501, 4504, 4489	713	14	18559	16.733219795632138	1.214890519141143E-5	6.074471045280916E-6	1.7661955586945055E-5
INTERPRO	IPR023587:Metallothionein domain, vertebrate	9	0.8662175168431183	1.1044526308297403E-8	4495, 4496, 4493, 4494, 4500, 4502, 4501, 4504, 4489	713	14	18559	16.733219795632138	1.214890519141143E-5	6.074471045280916E-6	1.7661955586945055E-5
UP_KEYWORDS	Cadmium	7	0.6737247353224254	2.2827905402253106E-7	4495, 4496, 4493, 4494, 4500, 4501, 4489	785	9	20581	20.39164897381458	1.006660071389831E-4	1.1185612363018294E-5	3.229233534352005E-4
GOTERM_BP_DIRECT	GO:0045926~negative regulation of growth	9	0.8662175168431183	2.6200754400369797E-7	4495, 4496, 4493, 4494, 4500, 4502, 4501, 247, 4489	655	19	16792	12.143672157492968	8.045634457152229E-4	2.0120157639569314E-4	4.7303499118855896E-4
GOTERM_BP_DIRECT	GO:0071276~cellular response to cadmium ion	8	0.769971126082772	1.8201026518875717E-6	3162, 4495, 4496, 4493, 4494, 4501, 4504, 4489	655	17	16792	12.064301751234844	0.005575757872786746	9.314593280469463E-4	0.003286015318204605
GOTERM_BP_DIRECT	GO:0071294~cellular response to zinc ion	8	0.769971126082772	4.404653345541201E-6	4495, 4496, 4493, 4494, 4500, 4502, 4501, 4489	655	19	16792	10.794375251104862	0.013439990719440353	0.0011269582448416582	0.007951990713372936
KEGG_PATHWAY	hsa04978:Mineral absorption	10	0.9624639076034648	2.485482894459127E-4	3162, 4495, 4496, 4493, 7421, 4494, 4502, 4501, 2512, 4489	328	46	6910	4.579798515376458	0.05674263110854694	0.007275418562581182	0.31927215815672483
UP_KEYWORDS	Copper	9	0.8662175168431183	0.0031713428015012913	4495, 4496, 4493, 4494, 4500, 4501, 4504, 4489, 6283	785	65	20581	3.6301616854483094	0.7535964242181394	0.07487032589513531	4.393860016582907
GOTERM_BP_DIRECT	GO:0010038~response to metal ion	4	0.384985563041386	0.00574788515388991	4502, 4501, 4504, 4489	655	10	16792	10.254656488549617	0.9999999796145647	0.24503691942697803	9.884083232565155

Annotation Cluster 4	Enrichment Score: 5.600462266169353
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Stress response	19	1.8286814244465832	3.83489932230409E-8	3305, 3304, 10808, 3303, 23645, 3337, 3336, 3315, 283, 3316, 3329, 94086, 23764, 1649, 29923, 3310, 871, 11080, 26973	785	100	20581	4.981388535031847	1.691176332141442E-5	2.415983699655122E-6	5.424852052016149E-5
GOTERM_BP_DIRECT	GO:0006986~response to unfolded protein	12	1.1549566891241578	4.088935715260215E-7	3305, 10808, 1649, 3337, 3310, 11080, 871, 3336, 7057, 3315, 3329, 3316	655	42	16792	7.324754634678299	0.0012553327184861018	2.5119270755447065E-4	7.382257846688667E-4
GOTERM_MF_DIRECT	GO:0051082~unfolded protein binding	13	1.2512030798845042	0.0010075090405051214	3305, 3304, 1410, 3303, 3337, 3309, 3336, 3329, 55466, 1201, 3310, 871, 11080	646	110	16881	3.0882775119617225	0.5458270686886705	0.08396203800785207	1.531100549822284

Annotation Cluster 5	Enrichment Score: 3.5158511557171135
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Nucleosome core	17	1.6361886429258903	2.2154482559096503E-7	102724334, 126961, 3018, 723790, 85235, 3012, 8361, 8336, 8335, 8366, 8353, 337873, 8352, 8342, 8332, 8358, 333932	785	89	20581	5.0079009518356825	9.769650629587456E-5	1.2212585289606004E-5	3.133971336111152E-4
INTERPRO	IPR007125:Histone core	15	1.4436958614051971	2.3775096995991297E-7	723790, 102724334, 126961, 85235, 3012, 3018, 8336, 8353, 8335, 337873, 8352, 8342, 8358, 8332, 333932	713	68	18559	5.741791106344361	2.614919030226037E-4	8.717156633542E-5	3.802009995612643E-4
INTERPRO	IPR009072:Histone-fold	18	1.7324350336862366	1.2447575188176921E-6	102724334, 126961, 3018, 25763, 723790, 85235, 3012, 8361, 8336, 8335, 8366, 8353, 337873, 8352, 8342, 8358, 8332, 333932	713	112	18559	4.1833049489080345	0.0013682971495553309	3.4224994984510815E-4	0.0019905470028835914
GOTERM_CC_DIRECT	GO:0000786~nucleosome	16	1.539942252165544	2.8876856372724585E-6	126961, 3018, 3009, 723790, 85235, 3012, 8361, 8336, 8335, 8366, 8353, 8352, 8342, 8332, 8358, 333932	703	94	18224	4.41245725008323	0.0011890207543276965	2.9738782155763754E-4	0.004045007521003008
UP_KEYWORDS	Citrullination	15	1.4436958614051971	1.798686479321825E-5	723790, 126961, 85235, 3012, 8361, 8336, 8353, 8366, 8335, 8352, 3009, 8358, 8332, 333932, 3576	785	97	20581	4.054304287871823	0.007900901209514588	7.20856304752826E-4	0.025441233647494066
INTERPRO	IPR002119:Histone H2A	6	0.5774783445620789	0.002756311497177674	723790, 3012, 85235, 8336, 8335, 8332	713	26	18559	6.0067968497141	0.9519795746344323	0.20828070187479408	4.317873401694728
SMART	SM00414:H2A	6	0.5774783445620789	0.0029950508456953375	723790, 3012, 85235, 8336, 8335, 8332	395	26	10057	5.8755598831548195	0.5131945861762394	0.16470698470784473	3.797670818441401
GOTERM_BP_DIRECT	GO:0006342~chromatin silencing	7	0.6737247353224254	0.007623815118961642	723790, 3012, 85235, 8336, 8335, 8332, 25763	655	45	16792	3.9879219677692963	0.9999999999383836	0.27218177637055563	12.90493307081777
UP_SEQ_FEATURE	chain:Histone H2A type 1	3	0.28873917228103946	0.01889058493137436	85235, 8336, 8332	750	6	20063	13.375333333333334	0.9999999999999999	0.8257551101883447	27.849307718267614
UP_SEQ_FEATURE	chain:Histone H2A type 1-H	3	0.28873917228103946	0.01889058493137436	85235, 8336, 8332	750	6	20063	13.375333333333334	0.9999999999999999	0.8257551101883447	27.849307718267614
UP_SEQ_FEATURE	chain:Histone H2A type 1-J	3	0.28873917228103946	0.02579861848341383	85235, 8336, 8332	750	7	20063	11.464571428571428	1.0	0.8662150946215368	36.067991088860694
GOTERM_CC_DIRECT	GO:0000790~nuclear chromatin	10	0.9624639076034648	0.3270543787794864	723790, 54345, 3012, 85235, 8336, 8335, 3009, 4084, 8332, 25763	703	193	18224	1.343170276903574	1.0	0.9341135960253509	99.61065425928494

Annotation Cluster 6	Enrichment Score: 2.994197246393195
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Glycoprotein	247	23.77285851780558	5.690095430509709E-10	1410, 338, 160365, 941, 942, 3083, 390442, 54106, 23516, 6347, 336, 8128, 83401, 335, 948, 6490, 2012, 7066, 389118, 6615, 64881, 6781, 133396, 134391, 5746, 8875, 146547, 5743, 344, 4885, 391192, 4887, 391190, 56920, 59350, 5651, 2215, 203328, 2022, 1815, 2212, 4609, 138255, 4224, 441509, 23630, 12, 728, 623, 388419, 1440, 624, 11341, 8858, 2833, 65078, 23627, 221188, 5244, 10886, 64499, 55879, 2827, 144195, 10071, 22915, 712, 1056, 7225, 26716, 83729, 1839, 64699, 7057, 3112, 4854, 164284, 4353, 3822, 79748, 845, 3383, 3624, 2897, 4071, 433, 259307, 434, 91181, 7852, 5329, 6398, 5328, 29940, 124857, 2570, 9308, 2264, 257062, 4973, 10437, 7980, 51129, 10268, 968, 2357, 60495, 5104, 963, 5008, 3601, 8614, 80328, 10630, 7276, 4327, 440348, 92745, 8342, 4057, 4324, 93650, 2348, 4481, 55243, 4486, 51148, 4060, 1201, 2350, 9332, 563, 2147, 64805, 8530, 6559, 685, 684, 25960, 54714, 5542, 83483, 3678, 126969, 680, 6563, 255631, 116337, 54210, 1280, 346517, 285242, 9350, 5033, 3552, 8685, 1514, 5552, 9152, 5029, 6696, 246777, 2660, 221223, 871, 222487, 6010, 286133, 6578, 54538, 133584, 132884, 2765, 8646, 4585, 7422, 9023, 283971, 5806, 9429, 646960, 102724334, 148113, 3018, 84624, 1116, 653509, 5054, 9173, 2812, 3440, 343450, 7123, 55089, 56670, 127707, 135924, 3579, 249, 3577, 2191, 56475, 5794, 338645, 7130, 56955, 3039, 7038, 22943, 10103, 57124, 25878, 10100, 3040, 29881, 3043, 80131, 26245, 54437, 352999, 390261, 1230, 1950, 3909, 497190, 8797, 8793, 169044, 6542, 135948, 26246, 3557, 250, 200010, 344805, 652, 650, 6331, 5468, 55576, 3161, 355, 85480, 5858, 102723996, 120425, 3569	785	4551	20581	1.422941132837047	2.5093316080582184E-7	8.364439396668644E-8	8.049215627359274E-7
